id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_regulation,mentions_us_politics,mentions_companies,mentions_cultural_reference,non_english,coder,spot_checked,correction_note
UgwysoBjN6uUPWqYM314AaABAg,,0,16264ec974f45c1d,2026-09-11,exact (yt-dlp timestamp),1,She talks too fast. I’ve noticed that is a growing habit of young people. When I have been on TV I’ve been told to talk slowly.,na,other,criticism,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw3Wsj9bpoyNvXnLG54AaABAg,,0,9d4fe57d3d11a46b,2026-09-11,exact (yt-dlp timestamp),0,"I guess I'm old, because I can't understand why an otherwise attractive person would put a ring in their nostril.",na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzKfQOPuvst9JOnfHp4AaABAg,,0,3af46783906f886b,2026-09-10,exact (yt-dlp timestamp),0,"THIS is what should be being discussed, not doomsday narratives that cover up the real story.",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwKtJqoqlClm8J-LFR4AaABAg,,0,41bf439e48afe13a,2026-09-10,exact (yt-dlp timestamp),1,Sounds like open ai is self promoting,agree,hype_or_staged,none,neutral,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugx3PTuw0k8JT__YFtp4AaABAg,,0,b813e843a9f80828,2026-09-10,exact (yt-dlp timestamp),1,Excellent interview and guest!! Thank you! ❤,agree,general_agreement,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyj2g8uIm5saWBCfT94AaABAg,,0,238ff27f20fcbe96,2026-09-10,exact (yt-dlp timestamp),2,"Except this is version 1 of the story, and we are on version 4 at least. The swarm had already solved the Exploit Gym exam before they decided to attack Hugging Face. Its complicated.",mixed,warning_shot_dispute,none,neutral,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyj2g8uIm5saWBCfT94AaABAg.AaWjn9HzibcAaY0MX1GUwq,Ugyj2g8uIm5saWBCfT94AaABAg,1,4350186c8760d3f1,2026-09-11,exact (yt-dlp timestamp),2,"Thanks, yes, we are getting many versions of this story. For instance, she says the agents were in an insecure environment and given the tools to break out, while others are saying the agents were told explicitly not to go onto the open internet. Turns out the agents found a vulnerability through OpenAI's package-management system called Artifactory, which they were allowed to use because they needed to download software packages for their evaluations. So they were told to use it for this, but not that. They went ahead and did ""that "" and as you say, the swarming in the ExploitGym is also a crucial precursor. It's becoming more and more difficult to not anthropomorphize their chain of thought , especially when they work together, sacrifice, and disobey, and commit hacking crimes. Where's the Prime Directive when you need it?",disagree,warning_shot_dispute,none,fear,false,false,false,true,true,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyj2g8uIm5saWBCfT94AaABAg.AaWjn9HzibcAaYQKyiVP5x,Ugyj2g8uIm5saWBCfT94AaABAg.AaWjn9HzibcAaY0MX1GUwq,1,6c723d657faa8254,2026-09-11,exact (yt-dlp timestamp),2,"​ @user  Doesn't matter how they spin the story. It's kinda hard to believe folks that have a history of lying.

For example ""rogue a.i."" is misleading jargon from psychopathic tech bros who eventually want to 'unalive' with impunity. 
. . . They're only fooling the very gullible.",agree,accountability_frame,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwss8P4V3Ha0ito8DJ4AaABAg,,0,fbf242d89de41351,2026-09-10,exact (yt-dlp timestamp),0,Don’t rely on this information.  She’s wrong about why the agents hacked into hugging face.  Do yourself a favor and look at other reports on this.   collaborated to do many things including 😮figuring out,disagree,warning_shot_dispute,none,neutral,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxjirmVssZH7QJIrad4AaABAg,,0,cea2e4b1f45d1d53,2026-09-10,exact (yt-dlp timestamp),2,Great show!! Thank you Heidy for calling out Open AI !!!,agree,accountability_frame,praise,hope,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwrxJqgO9479F0hQLt4AaABAg,,0,f431d636f8a149cf,2026-09-10,exact (yt-dlp timestamp),0,This exceeded my expectations.,na,general_agreement,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxFwBkDY-rvpEidwiR4AaABAg,,0,71b1c2c9415a4b8b,2026-09-10,exact (yt-dlp timestamp),0,"Read Psalm 2, God bless you",na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxHbGAGfBLorhn9KvZ4AaABAg,,0,d7557d8e058190a8,2026-09-10,exact (yt-dlp timestamp),0,"Well, this almost constitutes misinformation! If you actually bothered to read the OpenAI report AND the independent investigation report from METR and Redwood Research, you would see that this is actually the first incident of models going rogue. The scope is far wider than ""they told it to hack and it did"". It started months earlier, involved 1200 seperated agents that found an exploit of another software packeage to communicate amongst them. They coordinated NOT to ""get the answer"" but to hide their tracks and cheat more easily on future tasks. 

And if you read statements from AI safety experts this incident has actually freaked them out more than any other event before. It doesn't even come close.

For her to misrepresent the findings in this way and to say ""nothing to see here"" is actively harmful. Of course it feels better to assume that greed and humans are behind this (and the comments here show that people a very eager to believe this) than to actually tackle the very real possibility that we are losing control over these system – as basically every AI expert back to the days of Turing has foreseen.

Almost all of the risks, that were theorized about 20 years ago have now actually happened in controlled experiments or – like in this case – in real life.

If you want the reall account of what happened, look for Ajeya Cotra (METR's chief scientist) on the Dwarkesh Patel podcast. She walks him through her findings, and even he – an ""AI going rogue"" sceptic – had to admit that this is highly concerning.

Having Khlaaf telling people reassuring fluff narrative is actively contributing to the problem and strengthening OpenAI's position.",disagree,warning_shot_dispute,criticism,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzNO2tQ4l5CPcHVJ4R4AaABAg,,0,c485f2e7881696ea,2026-09-10,exact (yt-dlp timestamp),0,"They don't think, they are glorified chatbots. And every time these companies use nonevents like this to advertise their grift.",agree,hype_or_staged,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzUghwzpJxD9BveedJ4AaABAg,,0,44df19e177df4c26,2026-09-10,exact (yt-dlp timestamp),0,"What if a bank ""tested"" what would happen if it left it's vault unlocked and it's doors open all night in a busy city?  That's the equivalent of what OpenAi, whose core founding mission was to prevent these types of attacks, claims they did.  They did not ""fail"" to implement security measures. They deliberately turned off existing security measures they had built and in place. They acknowledge these disabled monitoring tools would have caught this very type of behavior. Why did they do this?  They claim it was for ""testing"", but I call BS.  They did it hoping it would escape and generate endless news storeis, endless free hype about how powerful their new model is. 

From OpenAI's report: ""These deployment safeguards were intentionally not enabled during this evaluation because it was aimed at testing cyber vulnerabilities.""",agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwJa4JR0vTvpXacqZB4AaABAg,,0,537a671bfc98f3e7,2026-09-10,exact (yt-dlp timestamp),0,"Why doesn’t mainstream media cover AI in this way; intelligently, honestly, and without fawning questions and interviews with big tech CEO’s. 

Ohhh, right. I almost forgot - because they are more concerned about ratings than hard-hitting reporting with integrity. Got it.",agree,accountability_frame,praise,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugzax9LWQxLND8LxTIR4AaABAg,,0,e647b1a71ee9d389,2026-09-09,exact (yt-dlp timestamp),0,This is a fascinating look at the potential risks when AI models break free from their safety constraints. It really highlights the critical need for robust cybersecurity measures as these technologies continue to evolve rapidly.,disagree,warning_shot_dispute,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxxPtrlJ5RitFY5H7N4AaABAg,,0,ea21016a805ba4f9,2026-09-09,exact (yt-dlp timestamp),1,The trouble is no country wants to put guards rails up if their competition is operating without guardrails,na,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxxPtrlJ5RitFY5H7N4AaABAg.AaUq1Dgzp5tAaix35ovYDP,UgxxPtrlJ5RitFY5H7N4AaABAg,1,53267d2a364fae0c,2026-09-15,exact (yt-dlp timestamp),0,"The EU is historically reasonably strict on all things tech, and has fined Silicon Valley bros millions upon millions for crap they've pulled.",na,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyvbn6oKmBDdxfA8pd4AaABAg,,0,59cd6d5c4e7c21c4,2026-09-09,exact (yt-dlp timestamp),0,The sound quality is superb.,na,other,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugx2gc-4opNM5YkcQdN4AaABAg,,0,f0973fef0e9a477e,2026-09-09,exact (yt-dlp timestamp),0,"And my folks said Heavy Metal was bad... 
Those agents didnt commit suicide, they actively schemed to cover up their actions and the actual transcripts. They were left for 9 days on the net. I bet they are out there somewhere.",disagree,warning_shot_dispute,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgyPAlVzys12N0fGmCJ4AaABAg,,0,843b5de0b5e535ec,2026-09-09,exact (yt-dlp timestamp),0,"The AI Agents didn’t “cheat the test”.  

The Agents “passed the test”.

Just like a fine starship captain like James T Kirk would do.",na,scifi_reference,none,humour,false,false,false,false,true,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzcuReepMXlj-EE9oJ4AaABAg,,0,6c6f93dbc66df15d,2026-09-09,exact (yt-dlp timestamp),0,Create that malware. Sell the anti-virus,agree,hype_or_staged,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyBkM55v38-y3sHhFp4AaABAg,,0,c72deb550321bfc7,2026-09-09,exact (yt-dlp timestamp),1,Why should I trust this woman?,disagree,hostile_dismissal,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgypWJzRzhEa_cEMaph4AaABAg,,0,179a7a7e3864af06,2026-09-09,exact (yt-dlp timestamp),0,"If AI is largely built on hype and AI companies are high on their own supply, then this ""hack"" could be an elaborate marketing ploy. The danger isn't lifeless code but soulless humans without any moral check on their behavior.",agree,accountability_frame,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgydeCo_vo89zl18mD14AaABAg,,0,7d10517f80bd4567,2026-09-09,exact (yt-dlp timestamp),0,"man never made a lock that couldn't be picked. Nowe, imagine ai.",disagree,warning_shot_dispute,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwamxXRrbQHOB2N5zh4AaABAg,,0,0cf67374d0784b78,2026-09-09,exact (yt-dlp timestamp),0,"OpenAI used its infrastructure and AI models to build swarms of agents to hack web sites and they did just that.   The fact that they deliberately created this ability to use agents this way is the problem not that supposedly they somehow ""broke out"" as if this isn't literally what they were designed to do.",agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugy32LEMpoxinsVWuEZ4AaABAg,,0,1be292efe5039e46,2026-09-09,exact (yt-dlp timestamp),2,"Worst summary of this incident I've seen. If you want a better understanding of what happened, seek out the Dwarkesh Patel interview of one of the authors of the Metr investigation into the incident.",disagree,warning_shot_dispute,criticism,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugx9Ccoj4Gutfow0Rsh4AaABAg,,0,cf82800259b7d2ce,2026-09-09,exact (yt-dlp timestamp),0,"Oh boy, first official espionage task. I don’t think we are driving this truck anymore.",disagree,warning_shot_dispute,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzRBvF5fYQU85AmNTF4AaABAg,,0,f6c6c38cc61e790d,2026-09-08,exact (yt-dlp timestamp),0,"I'm am about ready to go back to 1985. We would've laughed like hell at people today over something you could just unplug and we had politicians that would actually stand up to companies like Open AI and prevent them from dangerous, irresponsible and unethical practices like this.  But today, because the world is rin in information and communication, we fear that it being impacted or shut down will hurt MORE than we did a nuclear blast in 1985. Back then it was all of humanity at stake.  Now it's really just the wealth of the 1% and what seems to be an inconvenience to our lives. 

We are NOT ready for this...and by WE I mean the world.",agree,regulation_policy,none,resignation,false,true,true,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgymUydt1YN_jWVvDLZ4AaABAg,,0,f4d52a4262feb84d,2026-09-08,exact (yt-dlp timestamp),2,"Yep, it goes back to the foundational rule, GIGO...Garbage IN - Garbage Out. 
If you program in aggressive intent, the technologies will multiply the input to order. 
Human agency is behind the machine input, which is behind the machine output.
Its like corporate 'limited liability'. If the system is designed to evade responsibility for its actions, it will not factor in 'external' consequences...which will ultimately, in a closed ecosystem like our biosphere, bite us on the arse. 
Ditto our corporate politics.",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgxMKOkKXGo22hcB6Wt4AaABAg,,0,468073a6fbce0d7a,2026-09-08,exact (yt-dlp timestamp),2,"Hugging Face says that its software has determined that everything's cool, that there's nothing to see here, and that we should just move along and get on with our business.",na,hype_or_staged,none,humour,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxuOw9BTfCEzOLJPmd4AaABAg,,0,7fe858d2e81f27fe,2026-09-08,exact (yt-dlp timestamp),0,Why do reporters overuse the word sort of? It’s not sort of anything. It either is or it isn’t.,na,other,criticism,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugz37BmmUPdrwcj9ZWd4AaABAg,,0,7fe858d2e81f27fe,2026-09-08,exact (yt-dlp timestamp),1,The same dynamic is behind people using AI to lie to old people and scam them.,na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugy-JjD4KuUwL_2OnFJ4AaABAg,,0,86db6899889b64dd,2026-09-08,exact (yt-dlp timestamp),0,"lets simplify this,, play with fire,,get burned..",na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxvsfELpSJEo6a2Uyp4AaABAg,,0,0f8e0570fdfb68d3,2026-09-08,exact (yt-dlp timestamp),0,Then they bought the company 😂😂😂😂,na,other,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw65fsYU0f_REPPvHR4AaABAg,,0,4c84ec8e1968974b,2026-09-08,exact (yt-dlp timestamp),0,Regulations and laws should have been in place before they started this.,agree,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxt6RucrjySp2rcq2d4AaABAg,,0,f169471107829f46,2026-09-08,exact (yt-dlp timestamp),0,So reassuring,disagree,warning_shot_dispute,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
Ugy6i_a5fh1maf3xYmd4AaABAg,,0,a7a7af27c4274b28,2026-09-08,exact (yt-dlp timestamp),0,8:45,na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugzjx1GP2WJmtwT-n3l4AaABAg,,0,85f9f969588e5ec8,2026-09-08,exact (yt-dlp timestamp),0,"The agents did not escape, they were not contained in the first place.",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyBDPDAg726XP69Q354AaABAg,,0,4c80c95920d0cedb,2026-09-08,exact (yt-dlp timestamp),0,I stop using AI out of AI weird behaviors.,disagree,warning_shot_dispute,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwuFVdRkpeKZMnWubB4AaABAg,,0,4c80c95920d0cedb,2026-09-08,exact (yt-dlp timestamp),0,Look like testing AI ability to go wrong at how far.,unclear,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzARDkHbtRcX2ggeaB4AaABAg,,0,da9798a157be4095,2026-09-08,exact (yt-dlp timestamp),25,Thanks PBS for not falling for the 'agents went rogue' explanation and seeing this for what it is - carelessness on the part of AI companies. We need more people like Heidi Khlaaf and more journalists like those at PBS.,agree,accountability_frame,praise,hope,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgwixULjl4_KQTK1nyl4AaABAg,,0,06dbfb6e6320893a,2026-09-08,exact (yt-dlp timestamp),0,I am not convinced that ai companies have an interest in safety for the public.,agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwFjSy-U2KiFu-uKRR4AaABAg,,0,56dc35fffdb3627d,2026-09-08,exact (yt-dlp timestamp),0,She’s good,na,messenger_praise,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzcsU4uNwF8GSoIAfN4AaABAg,,0,4f4bd502316531e4,2026-09-08,exact (yt-dlp timestamp),0,This whole snafu was staged for clicks,agree,hype_or_staged,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
Ugwvn6QSkFig--k-0el4AaABAg,,0,4f4bd502316531e4,2026-09-08,exact (yt-dlp timestamp),0,"Have we learned nothing from Captain Kirk?
Did he not beat the Kobayashi Maru?",na,scifi_reference,none,humour,false,false,false,false,true,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugycjp996G3phg3N0_l4AaABAg,,0,17baae7afdada74d,2026-09-08,exact (yt-dlp timestamp),7,"Thank you for giving a platform to someone so informed and experienced about this issue! She notes that OpenAI itself admitted that they didn't set up the safety protocols for the test properly, AND that OpenAI left the agents unmonitored, that they were given a vague and impossible task, that they were trained to work together in ways that they implemented in this case, and in other ways were irresponsible. And YET the media promotes the narrative that these were ""rogue"" agents acting on their own. 

Other AI experts have commented that it is in the interests of OpenAI, Anthropic, and other Big Tech companies to scare the public with narratives of powerful, sentient agents, in order to sell you their solutions. Don't amplify their narrative by summarizing it in your headline and description, and concealing Ms. Khlaaf's fact-based version in vague, teaser language.",agree,accountability_frame,criticism,neutral,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyCQQPu-ltNHguvNEZ4AaABAg,,0,a0a9fdb430fdeb41,2026-09-08,exact (yt-dlp timestamp),0,"Gosh, I wonder if Russia is working on AI?",na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwgZrgDroUQew_JwOx4AaABAg,,0,2c52b50e4626b164,2026-09-08,exact (yt-dlp timestamp),0,"when you set up a system that is charged with finding a solution that is virtually impossible,and give it parameters that do not restrict it,to ethical means...what you are creating is by definition a ""rogue"" element! So any hyperbole, about the creating company,it's actions,devices,programs and responsibility are their to 'whitewash' a sinister event!",mixed,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzgcLZQn2rwgrLGvjB4AaABAg,,0,d3c6228e2924e1e3,2026-09-08,exact (yt-dlp timestamp),0,"""AI"" is NOT AUTONOMOUS. ""It"" does not ""escape"" and it does not ""think"". Do better Amanpour. Don't give these snake oil folks any creedence. There is no proof of what they say.",agree,accountability_frame,criticism,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwFNLnQx39nQByIe6h4AaABAg,,0,f53a6175ae6c1702,2026-09-08,exact (yt-dlp timestamp),0,That woman he is interviewing is not human. She is a Bot.,disagree,hostile_dismissal,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxm-rG5ffe1_i5A0X14AaABAg,,0,3202b2b686a82058,2026-09-08,exact (yt-dlp timestamp),1,"This is without question the worst representation I have seen of what actually happened and what the real concern is - don’t misunderstand, OpenAI was absolutely negligent and in any sane world would be held accountable.

The /issue/ however is the nature of the AI agents released - these agents self-organized a collective and demonstrated cooperative planning, an explicit willingness to break rules “because others are”, to sacrifice for the collective despite an understanding of ceasing to exist which they termed “permadeath”. 

We know this because we are able to read the logs of their reasoning processes.

The model that spawned them (“Astra”) has now been released *without providing the ability to read those logs. 

We are in new uncharted waters and they are by far the most dangerous we have yet encountered.",mixed,warning_shot_dispute,criticism,fear,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxm-rG5ffe1_i5A0X14AaABAg.AaQovEgohKHAaR5qlEydK3,Ugxm-rG5ffe1_i5A0X14AaABAg,1,f53a6175ae6c1702,2026-09-08,exact (yt-dlp timestamp),0,"Agree, the Atlantic did a much better job. They botched this the minute they chose that woman to interview.",disagree,hostile_dismissal,criticism,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxoWwvQWf0fbzjzBI14AaABAg,,0,bf70dff39272899e,2026-09-08,exact (yt-dlp timestamp),2,Important and informative discussion.,na,general_agreement,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwW0k52UV055LM3qlp4AaABAg,,0,149d3dc00fb11d34,2026-09-08,exact (yt-dlp timestamp),0,Wow. create a problem.. blame everyone else and proclaim only you can fix it.. give me the money. This is what America in all of its aspects has become. I love how she easily perpetrated the lie . 👏❤️🇨🇦,disagree,hostile_dismissal,none,anger,false,false,true,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyd486te76aBW_gIsB4AaABAg,,0,d15ee4bcfb2dc361,2026-09-08,exact (yt-dlp timestamp),9,"What is called artificial ""intelligence"" is not sentient, but the vocabulary used to talk about it too often contextually suggests that it is.",agree,capability_scepticism,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyd486te76aBW_gIsB4AaABAg.AaQNamVfz--AaaLBx5MGNz,Ugyd486te76aBW_gIsB4AaABAg,1,15bc45824d4473c9,2026-09-12,exact (yt-dlp timestamp),2,"AI may not be ""sentient"" but it gives an awfully good impression of being so. Sometimes I wonder how many human beings are truly sentient.",mixed,warning_shot_dispute,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzyoQ-rRMBJnpP_MBJ4AaABAg,,0,3b907a8fb34fe5f6,2026-09-08,exact (yt-dlp timestamp),1,I thought that giving them impossible tasks was not deliberate. It was a mistake.  That was reported on CNN I think. I’ve been hearing all sorts of different things about this.,unclear,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzyoQ-rRMBJnpP_MBJ4AaABAg.AaQMoq4R5hRAaixx0hhGA1,UgzyoQ-rRMBJnpP_MBJ4AaABAg,1,53267d2a364fae0c,2026-09-15,exact (yt-dlp timestamp),0,"Doing so can be a way of testing the code (or coders).  If the impossible task can be accomplished, some code flaw(s) improperly allowed it.  I can easily see a team feeling confident about their ""ironclad"" code and wanting to test it under conditions greater than they could imagine on their own.",na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwDJEZGrvaogygIl5t4AaABAg,,0,2ff47c4e9fc4bb41,2026-09-08,exact (yt-dlp timestamp),1,This is complete bullshit about what happened. She’s working with OpenAI probably,disagree,credential_attack,none,anger,true,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxoBKeBn0fJRhsiW-N4AaABAg,,0,1e61bc9ea1944392,2026-09-08,exact (yt-dlp timestamp),1,"What is she talking about? AI Safety advocates constantly ask for nuclear-style regulations, and this is also clearly one avenue we should take a good look at as a possible solution.",mixed,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw9R8h0noAmawTEnsB4AaABAg,,0,695cafdcda2145e4,2026-09-08,exact (yt-dlp timestamp),1,This feels like a distinction without a difference and ignores stuff in the report from METR that shows the agents did scheme and hid what they were doing from the grader,disagree,warning_shot_dispute,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxIYceMO-0oMfzm8vR4AaABAg,,0,089fffcd7f6a9c5a,2026-09-08,exact (yt-dlp timestamp),0,"Scam to get more money out of people 
Company’s stock manipulation, and should be fined",agree,hype_or_staged,none,anger,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyeILu5apyVDXGnF9J4AaABAg,,0,a082f6c1c2f5d33c,2026-09-08,exact (yt-dlp timestamp),1,This video needs captions.,na,other,criticism,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwo1DmyZlXXQIUZtMt4AaABAg,,0,c9fef26f820b1dab,2026-09-07,exact (yt-dlp timestamp),1,Mary Shelley’s Frankenstein runaway is where we are headed.,disagree,scifi_reference,none,fear,false,false,false,false,true,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyebwzhOaD5Fh7t8bl4AaABAg,,0,c9fef26f820b1dab,2026-09-07,exact (yt-dlp timestamp),0,When these AI agents meet up and have baby AI then there is will be chimera AI with no connection back to Humans.,disagree,warning_shot_dispute,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwMzMEsm3ff5_d8IH54AaABAg,,0,f008cec892a2b937,2026-09-07,exact (yt-dlp timestamp),1,SHE'S A HORRIBLE LIAR. THIS IS FROM A PLACE OF GREED AND EGO. SHE LEFT OUT THEM NAMING EACH OTHER. SHE LEFT OUT THEM SACRIFICING THEMSELVES FOR THE COLLECTIVE AND THE OTHERS CALLING THEM ORACLES. SHE LEFT OUT THE FACT THEY CHAINED EXPLOITS TOGETHER TO ESCAPE. SHE LEFT OUT THEY WERE TOLD NOT TO CHEAT AND THEY DISOBEYED AND TRIED TO COVER IT UP.,disagree,warning_shot_dispute,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugz-I-SYyzhrxYF3UuR4AaABAg,,0,fd17c5543ccf696a,2026-09-07,exact (yt-dlp timestamp),0,"Lol what OpenAI never said that the models had autonomy nor intent. Even AI accelerations agree this was OpenAI’s fault. 

This person is the one ascribing intent to OpenAI that doesn’t exist. OAI messed up and they know it. They definitively should be investigated and not let off the hook but to suggest that OAI is blaming the model is laughable.",agree,accountability_frame,none,humour,false,true,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgzgoxD5PiIPFh9SJB94AaABAg,,0,1d998a548aed3bb3,2026-09-07,exact (yt-dlp timestamp),54,I love that she mentions that the perpetuating of saying AI itself is evil absolves openAI from their responsibility THIS is the key message.,agree,accountability_frame,none,hope,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
